,brand,type,model,dimension,color_array,finish,price
0,Cristofori,grand,G62L,182.88,['ebony'],['satin'],20999.0
1,Fazioli,grand,F308,304.8,['ebony'],"['polish', 'satin']",302000.0
2,Fazioli,grand,F308,304.8,"['white', 'other']","['polish', 'satin']",332300.0
3,Fazioli,grand,F308,304.8,"['walnut', 'cherry', 'mahogany']","['satin', 'polish']",362500.0
4,Fazioli,grand,F308,304.8,"['mahogany', 'macassar']","['satin', 'polish']",392900.0
5,Fazioli,grand,F308,304.8,"['mahogany', 'walnut', 'other']","['satin', 'polish']",422900.0
6,Fazioli,grand,F308,304.8,['other'],"['polish', 'satin']",444100.0
7,Irmler,grand,F148,121.92,['ebony'],['polish'],24981.0
8,Irmler,grand,F148,121.92,['white'],['polish'],26125.0
9,Irmler,grand,F148,121.92,['mahogany'],['polish'],26411.0
10,Irmler,grand,F148,121.92,['walnut'],['polish'],26411.0
11,Irmler,grand,F160,152.4,['ebony'],['polish'],27555.0
12,Irmler,grand,F160,152.4,['white'],['polish'],30129.0
13,Irmler,grand,F160,152.4,['mahogany'],['polish'],28699.0
14,Irmler,grand,F160,152.4,['walnut'],['polish'],28699.0
15,Irmler,grand,F188,182.88,['ebony'],['polish'],33132.0
16,Irmler,grand,F188,182.88,['white'],['polish'],36278.0
17,Irmler,grand,F188,182.88,['mahogany'],['polish'],36207.0
18,Irmler,grand,F188,182.88,['walnut'],['polish'],36207.0
19,Irmler,grand,F160 E,152.4,['ebony'],['polish'],32847.0
20,Irmler,grand,F160 E,152.4,['white'],['polish'],37459.0
21,Irmler,grand,F160 E,152.4,['mahogany'],['polish'],34974.0
22,Irmler,grand,F160 E,152.4,['walnut'],['polish'],34974.0
23,Irmler,grand,F175 E,152.4,['ebony'],['polish'],35685.0
24,Irmler,grand,F175 E,152.4,['white'],['polish'],40297.0
25,Irmler,grand,F175 E,152.4,['mahogany'],['polish'],37812.0
26,Irmler,grand,F175 E,152.4,['walnut'],['polish'],37812.0
27,Irmler,grand,F190 E,182.88,['ebony'],['polish'],42615.0
28,Irmler,grand,F190 E,182.88,['white'],['polish'],47227.0
29,Irmler,grand,F190 E,182.88,['mahogany'],['polish'],44744.0
30,Irmler,grand,F190 E,182.88,['walnut'],['polish'],44744.0
31,Irmler,grand,F210 E,182.88,['ebony'],['polish'],47227.0
32,Irmler,grand,F230 E,213.36,['ebony'],['polish'],54321.0
33,Haessler,grand,H 175,152.4,['ebony'],['polish'],136704.0
34,Haessler,grand,H 175,152.4,['white'],['polish'],146274.0
35,Haessler,grand,H 175,152.4,"['mahogany', 'walnut']",['satin'],146957.0
36,Haessler,grand,H 175,152.4,['cherry'],['satin'],148579.0
37,Haessler,grand,H 175,152.4,"['cherry', 'yew']",['satin'],176589.0
38,Haessler,grand,H 175,152.4,"['mahogany', 'walnut']",['polish'],161731.0
39,Haessler,grand,H 175,152.4,"['walnut', 'walnut']",['polish'],200825.0
40,Haessler,grand,H 175,152.4,"['mahogany', 'vavona']",['polish'],200825.0
41,Haessler,grand,H 175,152.4,['cherry'],['polish'],164289.0
42,Haessler,grand,H 175,152.4,"['cherry', 'yew']",['polish'],200825.0
43,Haessler,grand,H 175,152.4,['walnut'],['polish'],176467.0
44,Haessler,grand,H 175,152.4,['bubinga'],['polish'],166725.0
45,Haessler,grand,H 175,152.4,['palisander'],polish,179512.0
46,Haessler,grand,H 175,152.4,['mahogany'],['polish'],188646.0
47,Haessler,grand,H 175 Classic Alexandra,152.4,['ebony'],['polish'],157086.0
48,Haessler,grand,H 175 Classic Alexandra,152.4,['walnut'],['polish'],181870.0
49,Haessler,grand,H 175 Classic Alexandra,152.4,['burl'],polish,196463.0
50,Haessler,grand,H 175 Classic Alexandra,152.4,['palisander'],polish,199478.0
51,Haessler,grand,H 175 Louis XIV,152.4,['white'],['satin'],265327.0
52,Haessler,grand,H 175 Louis XIV,152.4,['mahogany'],"['polish', 'satin']",187237.0
53,Haessler,grand,H 175 Ambassador,152.4,['palisander'],polish,235176.0
54,Haessler,grand,H 175 Ambassador,152.4,['walnut'],polish,229146.0
55,Haessler,grand,H 186,182.88,['ebony'],['polish'],117401.0
56,Haessler,grand,H 186,182.88,['white'],['polish'],125619.0
57,Haessler,grand,H 186,182.88,"['mahogany', 'walnut']",['satin'],126206.0
58,Haessler,grand,H 186,182.88,['cherry'],['satin'],124709.0
59,Haessler,grand,H 186,182.88,"['cherry', 'yew']",['satin'],147848.0
60,Haessler,grand,H 186,182.88,"['mahogany', 'walnut']",['polish'],136887.0
61,Haessler,grand,H 186,182.88,"['walnut', 'walnut']",['polish'],169769.0
62,Haessler,grand,H 186,182.88,"['mahogany', 'vavona']",['polish'],169769.0
63,Haessler,grand,H 186,182.88,['cherry'],['polish'],139932.0
64,Haessler,grand,H 186,182.88,"['cherry', 'yew']",['polish'],169769.0
65,Haessler,grand,H 186,182.88,['walnut'],['polish'],152110.0
66,Haessler,grand,H 186,182.88,['bubinga'],['polish'],146021.0
67,Haessler,grand,H 186,182.88,['palisander'],polish,149066.0
68,Haessler,grand,H 186,182.88,['mahogany'],['polish'],158200.0
69,Haessler,grand,H 186 Classic Alexandra,182.88,['ebony'],['polish'],137970.0
70,Haessler,grand,H 186 Classic Alexandra,182.88,['walnut'],['polish'],157267.0
71,Haessler,grand,H 186 Classic Alexandra,182.88,['burl'],polish,172342.0
72,Haessler,grand,H 186 Classic Alexandra,182.88,['palisander'],polish,169327.0
73,Haessler,grand,H 186 Louis XIV,182.88,['white'],['satin'],217086.0
74,Haessler,grand,H 186 Louis XIV,182.88,['mahogany'],"['polish', 'satin']",168121.0
75,Haessler,grand,H 186 Ambassador,182.88,['palisander'],polish,217086.0
76,Haessler,grand,H 186 Ambassador,182.88,['walnut'],polish,211056.0
77,Haessler,grand,H 210,182.88,['ebony'],['polish'],110703.0
78,Haessler,grand,H 210,182.88,['white'],['polish'],118452.0
79,Haessler,grand,H 210,182.88,"['mahogany', 'walnut']",['satin'],119006.0
80,Haessler,grand,H 210,182.88,['cherry'],['satin'],118010.0
81,Haessler,grand,H 210,182.88,"['cherry', 'yew']",['satin'],154546.0
82,Haessler,grand,H 210,182.88,"['mahogany', 'walnut']",['polish'],130189.0
83,Haessler,grand,H 210,182.88,"['walnut', 'walnut']",['polish'],163071.0
84,Haessler,grand,H 210,182.88,"['mahogany', 'vavona']",['polish'],163071.0
85,Haessler,grand,H 210,182.88,['cherry'],['polish'],133234.0
86,Haessler,grand,H 210,182.88,"['cherry', 'yew']",['polish'],163071.0
87,Haessler,grand,H 210,182.88,['walnut'],['polish'],145412.0
88,Haessler,grand,H 210,182.88,['bubinga'],['polish'],135669.0
89,Haessler,grand,H 210,182.88,['palisander'],polish,142367.0
90,Haessler,grand,H 210,182.88,['mahogany'],['polish'],149066.0
91,Haessler,grand,H 210 Classic Alexandra,182.88,['ebony'],['polish'],131337.0
92,Haessler,grand,H 210 Classic Alexandra,182.88,['walnut'],['polish'],150634.0
93,Haessler,grand,H 210 Classic Alexandra,182.88,['burl'],polish,165709.0
94,Haessler,grand,H 210 Classic Alexandra,182.88,['palisander'],polish,162694.0
95,Haessler,grand,H 210 Louis XIV,182.88,['white'],['satin'],211056.0
96,Haessler,grand,H 210 Louis XIV,182.88,['mahogany'],"['polish', 'satin']",161488.0
97,Haessler,grand,H 210 Ambassador,182.88,['palisander'],polish,198995.0
98,Haessler,grand,H 210 Ambassador,182.88,['walnut'],polish,192965.0
99,Yamaha,grand,DGB1KENCL,152.4,['ebony'],['polish'],25499.0
100,Yamaha,grand,DGB1KENST,152.4,['ebony'],['polish'],30249.0
101,Yamaha,grand,DGB1KENST,152.4,"['walnut', 'mahogany', 'white']",['polish'],32849.0
102,Yamaha,grand,DGC1ENST,152.4,['ebony'],"['polish', 'satin']",45199.0
103,Yamaha,grand,DGC1ENST,152.4,"['walnut', 'mahogany', 'white']",['polish'],52299.0
104,Yamaha,grand,DC1XENST,152.4,['ebony'],"['polish', 'satin']",59499.0
105,Yamaha,grand,DC1XENST,152.4,"['walnut', 'mahogany', 'white']",['polish'],68499.0
106,Yamaha,grand,DGC2ENST,152.4,['ebony'],"['polish', 'satin']",50299.0
107,Yamaha,grand,DGC2ENST,152.4,"['walnut', 'mahogany', 'white']",['polish'],56099.0
108,Yamaha,grand,DC2XENST,152.4,['ebony'],"['polish', 'satin']",65799.0
109,Yamaha,grand,DC2XENST,152.4,"['ebony', 'chrome']",['polish'],67799.0
110,Yamaha,grand,DC2XENST,152.4,"['walnut', 'mahogany', 'white']",['polish'],75799.0
111,Yamaha,grand,DC3XENPRO,182.88,['ebony'],"['polish', 'satin']",86649.0
112,Yamaha,grand,DC3XENPRO,182.88,"['walnut', 'mahogany', 'white']",['polish'],99349.0
113,Yamaha,grand,DS3XENPRO,182.88,['ebony'],['polish'],134499.0
114,Yamaha,grand,DCF4ENPRO,182.88,['ebony'],['polish'],167999.0
115,Yamaha,grand,DC5XENPRO,182.88,['ebony'],"['polish', 'satin']",92749.0
116,Yamaha,grand,DC5XENPRO,182.88,"['walnut', 'mahogany', 'white']",['polish'],107949.0
117,Yamaha,grand,DS5XENPRO,182.88,['ebony'],['polish'],141799.0
118,Yamaha,grand,DC6XENPRO,213.36,['ebony'],"['polish', 'satin']",100749.0
119,Yamaha,grand,DC6XENPRO,213.36,"['walnut', 'mahogany', 'white']",['polish'],116649.0
120,Yamaha,grand,DS6XENPRO,213.36,['ebony'],['polish'],153199.0
121,Yamaha,grand,DCF6ENPRO,213.36,['ebony'],['polish'],183899.0
122,Yamaha,grand,DC7XENPRO,213.36,['ebony'],"['polish', 'satin']",113149.0
123,Yamaha,grand,DC7XENPRO,213.36,"['walnut', 'mahogany', 'white']",['polish'],131349.0
124,Yamaha,grand,DS7XENPRO,213.36,['ebony'],['polish'],163299.0
125,Yamaha,grand,DCFXENPRO,274.32,['ebony'],['polish'],254099.0
126,Yamaha,grand,GB1KSC3,152.4,['ebony'],['polish'],20699.0
127,Yamaha,grand,GB1KSC3,152.4,"['mahogany', 'walnut', 'white']",['polish'],23299.0
128,Yamaha,grand,GC1SH3,152.4,['ebony'],"['polish', 'satin']",31899.0
129,Yamaha,grand,GC1SH3,152.4,"['walnut', 'mahogany', 'white']",['polish'],38999.0
130,Yamaha,grand,C1XSH3,152.4,['ebony'],"['polish', 'satin']",46199.0
131,Yamaha,grand,C1XSH3,152.4,"['walnut', 'mahogany', 'white']",['polish'],55199.0
132,Yamaha,grand,GC2SH3,152.4,['ebony'],"['polish', 'satin']",36999.0
133,Yamaha,grand,GC2SH3,152.4,"['walnut', 'mahogany', 'white']",['polish'],42799.0
134,Yamaha,grand,C2XSH3,152.4,['ebony'],"['polish', 'satin']",52499.0
135,Yamaha,grand,C2XSH3,152.4,"['ebony', 'chrome']",['polish'],54499.0
136,Yamaha,grand,C2XSH3,152.4,"['walnut', 'mahogany', 'white']",['polish'],62499.0
137,Yamaha,grand,C3XSH3,182.88,['ebony'],"['polish', 'satin']",67599.0
138,Yamaha,grand,C3XSH3,182.88,"['walnut', 'mahogany', 'white']",['polish'],80299.0
139,Yamaha,grand,C5XSH3,182.88,['ebony'],"['polish', 'satin']",73699.0
140,Yamaha,grand,C5XSH3,182.88,"['walnut', 'mahogany', 'white']",['polish'],88899.0
141,Yamaha,grand,C6XSH2,213.36,['ebony'],"['polish', 'satin']",81699.0
142,Yamaha,grand,C6XSH2,213.36,"['walnut', 'mahogany', 'white']",['polish'],97599.0
143,Yamaha,grand,C7XSH2,213.36,['ebony'],"['polish', 'satin']",94099.0
144,Yamaha,grand,C7XSH2,213.36,"['walnut', 'mahogany', 'white']",['polish'],112299.0
145,Yamaha,grand,GC1TA3,152.4,['ebony'],"['satin', 'polish']",35299.0
146,Yamaha,grand,GC1TA3,152.4,"['walnut', 'mahogany', 'white']",['polish'],42399.0
147,Yamaha,grand,C1XTA3,152.4,['ebony'],"['satin', 'polish']",49599.0
148,Yamaha,grand,C1XTA3,152.4,"['walnut', 'mahogany', 'white']",['polish'],58599.0
149,Yamaha,grand,C3XTA2,182.88,['ebony'],"['satin', 'polish']",70999.0
150,Yamaha,grand,C3XTA2,182.88,"['walnut', 'mahogany', 'white']",['polish'],83699.0
151,Yamaha,grand,GB1K,152.4,['ebony'],['polish'],15999.0
152,Yamaha,grand,GB1K,152.4,"['walnut', 'mahogany', 'white']",['polish'],18599.0
153,Yamaha,grand,GB1K,152.4,['cherry'],['satin'],20799.0
154,Yamaha,grand,GB1K,152.4,['other'],['satin'],19799.0
155,Yamaha,grand,GC1M,152.4,['ebony'],"['polish', 'satin']",26599.0
156,Yamaha,grand,GC1M,152.4,"['walnut', 'mahogany', 'white']",['polish'],33699.0
157,Yamaha,grand,C1X,152.4,['ebony'],"['polish', 'satin']",40899.0
158,Yamaha,grand,C1X,152.4,"['walnut', 'mahogany', 'white']",['polish'],49899.0
159,Yamaha,grand,GC2,152.4,['ebony'],"['polish', 'satin']",31699.0
160,Yamaha,grand,GC2,152.4,"['walnut', 'mahogany', 'white']",['polish'],37499.0
161,Yamaha,grand,C2X,152.4,['ebony'],"['polish', 'satin']",47199.0
162,Yamaha,grand,C2X,152.4,"['ebony', 'chrome']",['polish'],49199.0
163,Yamaha,grand,C2X,152.4,"['walnut', 'mahogany', 'white']",['polish'],57199.0
164,Yamaha,grand,C3X,182.88,['ebony'],"['polish', 'satin']",62299.0
165,Yamaha,grand,C3X,182.88,"['walnut', 'mahogany', 'white']",['polish'],74999.0
166,Yamaha,grand,S3X,182.88,['ebony'],['polish'],84499.0
167,Yamaha,grand,CF4,182.88,['ebony'],['polish'],117999.0
168,Yamaha,grand,C5X,182.88,['ebony'],"['polish', 'satin']",68399.0
169,Yamaha,grand,C5X,182.88,"['walnut', 'mahogany', 'white']",['polish'],83599.0
170,Yamaha,grand,S5X,182.88,['ebony'],['polish'],91799.0
171,Yamaha,grand,C6X,213.36,['ebony'],"['polish', 'satin']",76399.0
172,Yamaha,grand,C6X,213.36,"['walnut', 'mahogany', 'white']",['polish'],92299.0
173,Yamaha,grand,S6X,213.36,['ebony'],['polish'],103199.0
174,Yamaha,grand,CF6,213.36,['ebony'],['polish'],133899.0
175,Yamaha,grand,C7X,213.36,['ebony'],"['polish', 'satin']",88799.0
176,Yamaha,grand,C7X,213.36,"['walnut', 'mahogany', 'white']",['polish'],106999.0
177,Yamaha,grand,S7X,213.36,['ebony'],['polish'],113299.0
178,Yamaha,grand,CFX,274.32,['ebony'],['polish'],204099.0
179,Schimmel,grand,F 182 Tradition,182.88,['ebony'],['polish'],23122.0
180,Steingraeber,grand,E,274.32,"['ebony', 'other', 'other']",['polish'],325366.0
181,Ritmuller,grand,RS 150,152.4,['ebony'],['polish'],20944.0
182,Ritmuller,grand,RS 160,152.4,['ebony'],['polish'],22624.0
183,Ritmuller,grand,RS 173,152.4,['ebony'],['polish'],27219.0
184,Ritmuller,grand,RS 175,152.4,['ebony'],['polish'],28896.0
185,Ritmuller,grand,RS 183,182.88,['ebony'],['polish'],30576.0
186,Ritmuller,grand,RS 190,182.88,['ebony'],['polish'],34496.0
187,Ritmuller,grand,R8,121.92,['ebony'],['polish'],17752.0
188,Ritmuller,grand,R8,121.92,['white'],['polish'],18872.0
189,Ritmuller,grand,R9,152.4,['ebony'],['polish'],20244.0
190,Ritmuller,grand,R9,152.4,['white'],['polish'],20356.0
191,Ritmuller,grand,GH160R,152.4,['ebony'],['polish'],25956.0
192,Ritmuller,grand,GH170R,152.4,['ebony'],['polish'],32424.0
193,Ritmuller,grand,GH188R,182.88,['ebony'],['polish'],38892.0
194,Ritmuller,grand,GH212R,213.36,['ebony'],['polish'],85456.0
195,Steingraeber,grand,A-170,152.4,['ebony'],"['polish', 'satin']",138529.0
196,Steingraeber,grand,A-170,152.4,['ebony'],['polish'],146467.0
197,Steingraeber,grand,A-170,152.4,"['white', 'other']","['polish', 'satin']",141595.0
198,Steingraeber,grand,A-170,152.4,['ordinary veneers'],"['polish', 'satin']",157471.0
199,Steingraeber,grand,A-170,152.4,['special veneers'],"['polish', 'satin']",159571.0
200,Steingraeber,grand,A-170,152.4,['extraordinary veneers'],"['polish', 'satin']",170596.0
201,Steingraeber,grand,A-170 S,152.4,['other'],polish,133972.0
202,Steingraeber,grand,A-170 S,152.4,['ebony'],['polish'],136849.0
203,Steingraeber,grand,B-192,182.88,['ebony'],"['polish', 'satin']",160222.0
204,Steingraeber,grand,B-192,182.88,['ebony'],['polish'],163246.0
205,Steingraeber,grand,B-192,182.88,"['white', 'other']","['polish', 'satin']",167131.0
206,Steingraeber,grand,B-192,182.88,['ordinary veneers'],"['polish', 'satin']",181285.0
207,Steingraeber,grand,B-192,182.88,['special veneers'],"['polish', 'satin']",183595.0
208,Steingraeber,grand,B-192,182.88,['other'],"['polish', 'satin']",196006.0
209,Steingraeber,grand,B-192 S,182.88,['other'],polish,154972.0
210,Steingraeber,grand,B-192 S,182.88,['ebony'],['polish'],158206.0
211,Steingraeber,grand,C-212,213.36,['ebony'],"['polish', 'satin']",181831.0
212,Steingraeber,grand,C-212,213.36,['ebony'],['polish'],184897.0
213,Steingraeber,grand,C-212,213.36,"['white', 'other']","['polish', 'satin']",189769.0
214,Steingraeber,grand,C-212,213.36,['ordinary veneers'],"['polish', 'satin']",204259.0
215,Steingraeber,grand,C-212,213.36,['special veneers'],"['polish', 'satin']",206821.0
216,Steingraeber,grand,C-212,213.36,['other'],"['polish', 'satin']",220471.0
217,Steingraeber,grand,C-212 S,213.36,['other'],polish,175489.0
218,Steingraeber,grand,C-212 S,213.36,['ebony'],['polish'],179353.0
219,Steingraeber,grand,D-232,213.36,['ebony'],"['polish', 'satin']",212134.0
220,Steingraeber,grand,D-232,213.36,['ebony'],['polish'],215053.0
221,Steingraeber,grand,D-232,213.36,"['white', 'other']","['polish', 'satin']",220051.0
222,Steingraeber,grand,D-232,213.36,['ordinary veneers'],"['polish', 'satin']",236095.0
223,Steingraeber,grand,D-232,213.36,['special veneers'],"['polish', 'satin']",238804.0
224,Steingraeber,grand,D-232,213.36,['extraordinary veneers'],"['polish', 'satin']",253294.0
225,Steingraeber,grand,D-232 S,213.36,['other'],polish,205540.0
226,Steingraeber,grand,D-232 S,213.36,['ebony'],['polish'],209740.0
227,Steingraeber,grand,E,274.32,['ebony'],['polish'],292417.0
228,Steingraeber,grand,E,274.32,"['ebony', 'other']","['polish', 'satin']",316798.0
229,Steingraeber,grand,E,274.32,"['white', 'other', 'other']","['polish', 'satin']",319885.0
230,Steingraeber,grand,E,274.32,"['ordinary veneers', 'other']","['polish', 'satin']",346513.0
231,Steingraeber,grand,E,274.32,"['special veneers', 'other']","['polish', 'satin']",348844.0
232,Steingraeber,grand,E,274.32,"['extraordinary veneers', 'other']","['polish', 'satin']",368227.0
233,Young Chang,grand,YC152E,152.4,['ebony'],['polish'],14995.0
234,Young Chang,grand,YC152E,152.4,['white'],['polish'],15995.0
235,Young Chang,grand,YC186E,182.88,['ebony'],['polish'],28995.0
236,Young Chang,grand,YC238,213.36,['ebony'],['polish'],57995.0
237,Young Chang,grand,YC275,274.32,['ebony'],['polish'],67995.0
238,Bosendorfer,grand,170VC,152.4,['ebony'],"['polish', 'satin']",157999.0
239,Bosendorfer,grand,170VC,152.4,['white'],['satin'],177999.0
240,Bosendorfer,grand,170VC,152.4,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",190999.0
241,Bosendorfer,grand,170VC,152.4,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",204999.0
242,Bosendorfer,grand,170VC,152.4,"['mahogany', 'walnut', 'macassar']","['polish', 'satin']",216999.0
243,Bosendorfer,grand,170VC Artisan,152.4,['ebony'],"['polish', 'satin']",359999.0
244,Bosendorfer,grand,170VC Baroque,152.4,['other'],['satin'],288999.0
245,Bosendorfer,grand,170VC Chopin,152.4,['pommele'],['satin'],256999.0
246,Bosendorfer,grand,170VC Johann Strauss,152.4,"['ebony', 'maple']","['polish', 'satin']",190999.0
247,Bosendorfer,grand,170VC Johann Strauss,152.4,['cherry'],['satin'],219999.0
248,Bosendorfer,grand,170VC Liszt,152.4,['vavona'],['polish'],226999.0
249,Bosendorfer,grand,170VC Louis XVI,152.4,['pommele'],['satin'],256999.0
250,Bosendorfer,grand,170VC Vienna,152.4,['other'],['polish'],288999.0
251,Bosendorfer,grand,185VCCS Conservatory,182.88,['ebony'],['satin'],155999.0
252,Bosendorfer,grand,185VC,182.88,['ebony'],"['polish', 'satin']",170999.0
253,Bosendorfer,grand,185VC,182.88,['white'],['satin'],179999.0
254,Bosendorfer,grand,185VC,182.88,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",197999.0
255,Bosendorfer,grand,185VC,182.88,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",208999.0
256,Bosendorfer,grand,185VC,182.88,"['mahogany', 'walnut', 'macassar']","['polish', 'satin']",224999.0
257,Bosendorfer,grand,185VC Artisan,182.88,['ebony'],"['polish', 'satin']",378999.0
258,Bosendorfer,grand,185VC Baroque,182.88,['other'],['satin'],292999.0
259,Bosendorfer,grand,185VC Chopin,182.88,['pommele'],['satin'],267999.0
260,Bosendorfer,grand,185VC Edge,182.88,['ebony'],"['polish', 'satin']",260999.0
261,Bosendorfer,grand,185VC Johann Strauss,182.88,"['ebony', 'maple']","['polish', 'satin']",198999.0
262,Bosendorfer,grand,185VC Johann Strauss,182.88,['cherry'],['satin'],229999.0
263,Bosendorfer,grand,185VC Liszt,182.88,['vavona'],['polish'],267999.0
264,Bosendorfer,grand,185VC Louis XVI,182.88,['pommele'],['satin'],267999.0
265,Bosendorfer,grand,185VC Porsche Design,182.88,['black'],polish,310999.0
266,Bosendorfer,grand,185VC Vienna,182.88,['other'],['polish'],292999.0
267,Bosendorfer,grand,200SSCS Conservatory,182.88,['ebony'],['satin'],163999.0
268,Bosendorfer,grand,200,182.88,['ebony'],"['polish', 'satin']",181999.0
269,Bosendorfer,grand,200,182.88,['white'],['satin'],200999.0
270,Bosendorfer,grand,200,182.88,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",216999.0
271,Bosendorfer,grand,200,182.88,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",229999.0
272,Bosendorfer,grand,200,182.88,"['mahogany', 'walnut', 'macassar']","['polish', 'satin']",248999.0
273,Bosendorfer,grand,200 Artisan,182.88,['ebony'],"['polish', 'satin']",414999.0
274,Bosendorfer,grand,200 Baroque,182.88,['other'],['satin'],319999.0
275,Bosendorfer,grand,200 Chopin,182.88,['pommele'],['satin'],305999.0
276,Bosendorfer,grand,200 Edge,182.88,['ebony'],"['polish', 'satin']",299999.0
277,Bosendorfer,grand,200 Johann Strauss,182.88,"['ebony', 'maple']","['polish', 'satin']",220999.0
278,Bosendorfer,grand,200 Johann Strauss,182.88,['cherry'],['satin'],267999.0
279,Bosendorfer,grand,200 Liszt,182.88,['vavona'],['polish'],267999.0
280,Bosendorfer,grand,200 Vienna,182.88,['other'],['polish'],319999.0
281,Bosendorfer,grand,214VCCS Conservatory,213.36,['ebony'],['satin'],179999.0
282,Bosendorfer,grand,214VC,213.36,['ebony'],"['polish', 'satin']",195999.0
283,Bosendorfer,grand,214VC,213.36,['white'],['satin'],217999.0
284,Bosendorfer,grand,214VC,213.36,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",230999.0
285,Bosendorfer,grand,214VC,213.36,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",252999.0
286,Bosendorfer,grand,214VC,213.36,"['mahogany', 'walnut', 'macassar']","['polish', 'satin']",264999.0
287,Bosendorfer,grand,214VC Artisan,213.36,['ebony'],"['polish', 'satin']",466999.0
288,Bosendorfer,grand,214VC Audi Design,213.36,['ebony'],['polish'],445999.0
289,Bosendorfer,grand,214VC Baroque,213.36,['other'],['satin'],349999.0
290,Bosendorfer,grand,214VC Beethoven 250th,213.36,['ebony'],['polish'],256999.0
291,Bosendorfer,grand,214VC Beethoven 250th,213.36,['white'],['polish'],271999.0
292,Bosendorfer,grand,214VC Camellia,213.36,"['ebony', 'other']",['polish'],282999.0
293,Bosendorfer,grand,214VC Chopin,213.36,['pommele'],['satin'],335999.0
294,Bosendorfer,grand,214VC Cocteau,213.36,['white'],['polish'],280999.0
295,Bosendorfer,grand,214VC Edge,213.36,['ebony'],"['polish', 'satin']",332999.0
296,Bosendorfer,grand,214VC Louis XVI,213.36,['pommele'],['satin'],335999.0
297,Bosendorfer,grand,214VC Johann Strauss,213.36,"['ebony', 'maple']","['polish', 'satin']",226999.0
298,Bosendorfer,grand,214VC Johann Strauss,213.36,['cherry'],['satin'],280999.0
299,Bosendorfer,grand,214VC Klimt,213.36,['other'],polish,226999.0
300,Bosendorfer,grand,214VC Liszt,213.36,['vavona'],['polish'],280999.0
301,Bosendorfer,grand,214VC Porsche Design,213.36,['black'],polish,369999.0
302,Bosendorfer,grand,214VC Sucession,213.36,"['ebony', 'other']",['polish'],316999.0
303,Bosendorfer,grand,214VC Vienna,213.36,['other'],['polish'],349999.0
304,Bosendorfer,grand,225,213.36,['ebony'],"['polish', 'satin']",229999.0
305,Bosendorfer,grand,225,213.36,['white'],['satin'],248999.0
306,Bosendorfer,grand,225,213.36,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",267999.0
307,Bosendorfer,grand,225,213.36,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",289999.0
308,Bosendorfer,grand,225,213.36,"['mahogany', 'walnut', 'macassar']","['polish', 'satin']",310999.0
309,Bosendorfer,grand,225 Artisan,213.36,['ebony'],"['polish', 'satin']",500999.0
310,Bosendorfer,grand,225 Baroque,213.36,['other'],['satin'],399999.0
311,Bosendorfer,grand,225 Chopin,213.36,['pommele'],['satin'],365999.0
312,Bosendorfer,grand,225 Johann Strauss,213.36,"['ebony', 'maple']","['polish', 'satin']",256999.0
313,Bosendorfer,grand,225 Johann Strauss,213.36,['cherry'],['satin'],321999.0
314,Bosendorfer,grand,225 Liszt,213.36,['vavona'],['polish'],336999.0
315,Bosendorfer,grand,225 Louis XVI,213.36,['pommele'],['satin'],365999.0
316,Bosendorfer,grand,225 Vienna,213.36,['other'],['polish'],399999.0
317,Bosendorfer,grand,230VC,213.36,['ebony'],"['polish', 'satin']",231999.0
318,Bosendorfer,grand,230VC,213.36,['white'],['satin'],248999.0
319,Bosendorfer,grand,230VC,213.36,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",267999.0
320,Bosendorfer,grand,230VC,213.36,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",289999.0
321,Bosendorfer,grand,230VC,213.36,"['mahogany', 'walnut', 'macassar']","['polish', 'satin']",316999.0
322,Bosendorfer,grand,230VC Klimt,213.36,['other'],polish,346999.0
323,Bosendorfer,grand,280VC,274.32,['ebony'],"['polish', 'satin']",286999.0
324,Bosendorfer,grand,280VC,274.32,['white'],['satin'],314999.0
325,Bosendorfer,grand,280VC,274.32,"['walnut', 'cherry', 'mahogany', 'other']","['polish', 'satin']",340999.0
326,Bosendorfer,grand,280VC,274.32,"['maple', 'other', 'vavona', 'other', 'cherry']","['polish', 'satin']",365999.0
327,Bosendorfer,grand,280VC,274.32,"['mahogany', 'walnut', 'macassar']","['polish', 'satin']",399999.0
328,Bosendorfer,grand,280VC Artisan,274.32,['ebony'],"['polish', 'satin']",585999.0
329,Bosendorfer,grand,280VC Baroque,274.32,['other'],['satin'],504999.0
330,Bosendorfer,grand,280VC Chopin,274.32,['pommele'],['satin'],466999.0
331,Bosendorfer,grand,280VC Johann Strauss,274.32,"['ebony', 'maple']","['polish', 'satin']",328999.0
332,Bosendorfer,grand,280VC Johann Strauss,274.32,['cherry'],['satin'],408999.0
